,title,price,condition,condition_description,num_reviews,pos_feedback_pct,return_days,model,capacity,release_year
749,apple iphone 11 64gb (factory unlocked) all colors! grade b+!,299.99,1.0,"““comes with charger! not in original box! this is a b+ grade stock item, meaning unit is in good cosmetic condition and may have minor scrapes or scratches since it's been handled see description for detail.””",9734.0,99.1,2.0,15,64.0,2019
751,near mint apple iphone 8 64gb factory unlocked smartphone - space gray,145.99,1.0,"“condition: refurbished:“this apple iphone 8 64gb factory unlocked smartphone is in seller refurbished condition. it is 100% functional and in near perfect cosmetic condition with the possibility of a few light hair marks. it will not come in its original packaging. headsets, sim card and manual are not included. this apple iphone 8 64gb factory unlocked smartphone is fully functional with all carrier networks. it does not come with a sim card, you will need to get one from your carrier of choice.””",12318.0,100.0,2.0,11,64.0,2017
752,apple iphone 8 64gb smartphone a1863 (cdma+gsm)- very good,169.99,1.0,““fully tested and restored to factory settings by our in house technicians. - very good condition.”,301.0,100.0,0.0,11,64.0,2017
753,apple iphone xr 256gb factory unlocked at&t t-mobile verizon good condition,274.95,2.0,"“100% fully functional - good cosmetic condition. moderate signs of wear. see below for full description of cosmetic condition. the devices in this listing are apple iphone xr smartphones with a storage capacity of 256gb and your choice of color from (product)red, black, blue, coral , white, yellow. they are also factory unlocked and can be used on verizon and other gsm networks such as att and t-mobile. every smartphone will arrive with a clear imei, factory data reset, clean, and ready to activate and use. generic accessories - a wall block and cable - are included with every purchase. visit our store to see more devices in more conditions. if your ideal device isn’t available, check back soon. we get new devices daily!”",82193.0,98.4,3.0,13,256.0,2018
754,apple iphone se 2020 64gb unlocked at&t straight talk verizon boost t-mobile (g),169.0,3.0,"“iphone will come network locked unless you pick fully unlocked from the network dropdown menu!!! choose your mobile network, and color from the dropdown boxes. detailed grade information is below. we offer a no-risk 30-day warranty! trusted seller. see our ratings. fully tested by our team of on-site technicians using industry-leading testing software and procedures. then meticulously and carefully cosmetically graded to be sure they fit the conditions in this listing. please message us with any questions you may have.””””,””",60971.0,100.0,2.0,9,64.0,2016
755,apple iphone se 16gb factory unlocked at&t t-mobile verizon good condition,67.95,2.0,"“100% fully functional - good cosmetic condition. moderate signs of wear. see below for full description of cosmetic condition. the devices in this listing are apple iphone se smartphones with a storage capacity of 16gb and your choice of color from gold, rose gold, silver, space gray. they are also factory unlocked and can be used on verizon and other gsm networks such as att and t-mobile. every smartphone will arrive with a clear imei, factory data reset, clean, and ready to activate and use. generic accessories - a wall block and cable - are included with every purchase. visit our store to see more devices in more conditions. if your ideal device isn’t available, check back soon. we get new devices daily!”",82193.0,98.4,3.0,9,16.0,2016
759,apple iphone 11 64/128/256gb unlocked - a+ grade,359.0,5.0,“iphone has no signs of wear. mint. will work on any carrier worldwide. comes with generic cable and charger. box not included.”,6013.0,97.8,2.0,15,124.43806104129264,2019
761,apple iphone 7 plus - 32gb - all colors - fully unlocked - good condition,162.34,2.0,"“fully tested and restored to factory settings by our in house technicians. - good – this product is in good cosmetic condition, there will be signs of wear which may include scratches, visible scuffs and/or screen discoloration but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099277.0,98.8,2.0,10,32.0,2016
762,apple iphone x 64gb silver 🍎 verizon t-mobile at&t gsm unlocked smartphone,183.0,1.0,“item is in excellent condition. phones are 100% functional. it has been fully tested and is in excellent working order. device may show some light scuffs or light scratches from handling.”,4130.0,99.2,2.0,12,64.0,2017
763,apple iphone 8 64gb fully unlocked gsm+cdma -  very good condition ( renewed),154.99,1.0,"“passed 60 point phone test - certified fully functional. very good condition - light signs of use, light scuffs on body, light scratches on the screen, not noticeable when turned on.”",1658.0,99.4,2.0,11,64.0,2017
764,apple iphone se - 64gb - all colors - unlocked (cdma+gsm) - very good condition,170.99,3.0,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099277.0,98.8,2.0,9,64.0,2016
765,apple iphone 6s fully unlocked (any carrier)  gsm/cdma 16gb 32gb 64gb 128gb good,83.95,2.0,"“factory unlocked and compatible with any carrier including at&t, t-mobile, verizon, straighttalk, sprint, metro pcs.... these are b grade units that are 100% fully functional, but may have some scratches or scuffs.”",249010.0,96.5,2.0,8,16.0,2015
766,apple iphone 11 pro - 64gb - all colors - unlocked - a2160 - good condition ,441.99,2.0,"“fully tested and restored to factory settings by our in house technicians. - good – this product is in good cosmetic condition, there will be signs of wear which may include scratches, visible scuffs and/or screen discoloration but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099277.0,98.8,2.0,15,64.0,2019
768,apple iphone xs 64gb a1920 verizon gsm cdma unlocked iphone xs very good,249.89,3.0,"“stock photos, you will receive a device that is in very good used cosmetic condition, has some signs of use such as light scratches, overall very good condition. you will receive a iphone xs 64gb, non-oem charger and lightning cable, nothing else is included. the phone is model a1920 and comes gsm + cdma unlocked.”",149688.0,99.7,2.0,14,64.0,2018
769,apple iphone xs max 64/256/512gb a1921 at&t t-mobile verizon unlocked good,259.99,1.0,“good condition - these phones may show common to heavy signs of wear such as scuffs or scratches on both the screen and the body. there may be dings in the frame of the phone and wear around audio and charging ports. all phones are fully tested using our 34-point inspection process and are 100% functional.”,5134.0,99.6,2.0,14,177.84242424242424,2018
770,apple iphone xs 64gb factory unlocked at&t t-mobile verizon fair condition,209.95,1.0,"“100% fully functional - fair cosmetic condition. significant signs of wear. see below for full description of cosmetic condition. the devices in this listing are apple iphone xs smartphones with a storage capacity of 64gb and your choice of color from gold, silver, space gray. they are also factory unlocked and can be used on verizon and other gsm networks such as att and t-mobile. every smartphone will arrive with a clear imei, factory data reset, clean, and ready to activate and use. generic accessories - a wall block and cable - are included with every purchase. visit our store to see more devices in more conditions. if your ideal device isn’t available, check back soon. we get new devices daily!”",82193.0,98.4,3.0,14,64.0,2018
771,apple iphone 12 64gb 128gb 256gb at&t sprint t-mobile unlocked verizon good,393.99,1.0,"“devices come in good physical condition. the screen will likely show moderate scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing and bezel. at&t / sprint / t-mobile: selecting one of these options means you will receive a device compatible with the carrier you have selected. devices in these categories are not compatible with other carriers. unlocked: selecting this option means you will receive a gsm unlocked phone that is compatible with gsm carriers such as at&t & t-mobile. gsm unlocked devices will not work with cdma carriers such as sprint & verizon.  verizon: selecting this option means you will receive a verizon unlocked device. these devices are compatible with all cdma+gsm carriers, except sprint, this includes international service providers.  please reference listing for further details.”",54735.0,99.4,3.0,16,64.0,2020
772,apple iphone se 2nd gen. - 64gb - black (unlocked) a2275 (cdma + gsm),195.0,1.0,"“-the phone is in very good condition-some scratches and scuffs on the screen , back and housing. -battery health- 86%”",60.0,100.0,3.0,9,64.0,2016
776,"apple iphone 7 plus 5.5"" gsm factory unlocked 32gb 128gb 256gb very good",153.99,3.0,"“factory unlocked and compatible with any gsm carrier including at&t, t-mobile, metro pcs.... phones are not compatible with verizon or sprint. these are b+ grade units in very good cosmetic condition and 100% fully functional.”",127726.0,95.6,2.0,10,32.0,2016
778,apple iphone 12 - 128gb - all colors - unlocked smartphone - good condition ,560.99,2.0,"“fully tested and restored to factory settings by our in house technicians. - good – this product is in good cosmetic condition, there will be signs of wear which may include scratches, visible scuffs and/or screen discoloration but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099278.0,98.8,2.0,16,128.0,2020
779,apple iphone xr - 128gb - factory unlocked - very good condition,274.99,1.0,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",27605.0,96.8,3.0,13,128.0,2018
781,apple iphone 12 64gb 128gb 256gb at&t t-mobile verizon sprint unlocked excellent,629.0,4.0,"“excellent condition - fully tested and reverted to factory settings by our on-site technicians. ul certified accessories (non oem) and not in original box, in a loop box.”",2389.0,99.2,2.0,16,64.0,2020
782,fully unlocked ⭐ iphone 12 64gb blue - metropcs only - clean esn,425.0,1.0,“fully functional - clean esn - battery health %100”,695.0,100.0,3.0,16,64.0,2020
783,apple iphone 8 - 64gb - unlocked - fully functional please read - warranty,94.98,1.0,“90 day warranty”,8400.0,100.0,2.0,11,64.0,2017
784,apple iphone x 64gb factory unlocked at&t t-mobile verizon good condition,214.95,2.0,"“100% fully functional - good cosmetic condition. moderate signs of wear. see below for full description of cosmetic condition. the devices in this listing are apple iphone x smartphones with a storage capacity of 64gb and your choice of color from silver, space gray. they are also factory unlocked and can be used on verizon and other gsm networks such as att and t-mobile. every smartphone will arrive with a clear imei, factory data reset, clean, and ready to activate and use. generic accessories - a wall block and cable - are included with every purchase. visit our store to see more devices in more conditions. if your ideal device isn’t available, check back soon. we get new devices daily!”",82193.0,98.4,3.0,12,64.0,2017
785,apple iphone 8 - 64gb - space gray a1905 gsm unlocked ~open box~ excellent!,164.0,4.0,"“the item is in like-new condition, backed by a one year warranty. it has been professionally refurbished, inspected and cleaned to excellent condition by qualified sellers. the item includes original or new accessories and will come in new generic packaging. see theseller's listing for full details.. “this product has been determined fully functional by our industry leading functionality inspection. mfi certified lightning cable and ulapproved power adapter are included. this product will not come in its original packaging; headsets, sim card and manual will notbe included.””",10647.0,98.9,2.0,11,64.0,2017
786,apple iphone 6 plus 64gb good condition gold - unlocked - free shipping,69.99,1.0,“this iphone has a dent on the back of the device and some paint wear near the charging port but runs nicely. not many noticeable scratches or dents at all appear on the phone. this phone was tested by a certified technician and has passed all tests.”,11.0,100.0,2.0,7,64.0,2014
787,apple iphone 12 a2172 64/128/256gb at&t t-mobile verizon unlocked great,454.99,1.0,“great condition - these phones may have some visible wear from light use. there may be a few light scratches on the screen or scuffs on the body. all phones are fully tested using our 34-point inspection process and are 100% functional.”,39862.0,99.2,2.0,16,138.7663551401869,2020
789,iphone se (1st gen.) 16 32 64 128gb unlocked t-mobile at&t verizon | good,61.0,2.0,"“this product has been determined fully functional by our industry leading functionality inspection. mfi certified lightning cable and ul approved power adapter are included. this product will not come in its original packaging; headsets, sim card and manual will not be included. for additional details including carrier compatibility please see item description. the item shows moderate wear and is backed by a one year warranty. it is fully functional and has been professionally refurbished, inspected and cleaned to good condition by qualified sellers. the item includes original or new accessories and will come in a new generic packaging. see the seller's listing for full details.""”",21988.0,99.8,3.0,9,128.0,2016
791,apple iphone 7 - 128gb - all colors - unlocked - very good condition ,127.49,3.0,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099278.0,98.8,2.0,10,128.0,2016
793,apple iphone xr (a1984) 64gb - all colors - unlocked smartphone - fair condition,199.95,1.0,"“device is in fair condition - shows moderate signs of use. there are visible scratches, marks, or small dents. all functions are tested and fully functional. visit our store to see more devices in more conditions.”",2414.0,98.3,2.0,13,64.0,2018
795,iphone 11 pro 64gb space gray (unlocked) (cdma + gsm) minor issue - grade b+,349.99,1.0,"“the device has a minor chip on the corner of the screen. can be used as is or can be repaired.  please see pictures for further details. the device is in excellent cosmetics, will have a light to light signs of use / blemishes due to handling / storage / unlocking of the device. has been tested 100% functionality. comes in box with all accessories.”",121483.0,99.9,2.0,15,64.0,2019
796,apple iphone 7 plus - 32gb -  gold (t-mobile) - cracked screen,75.0,0.0,“cracked screen. touchscreen still works fine.”,32905.0,98.8,2.0,10,32.0,2016
797,apple iphone 11 64gb 128gb 256gb at&t sprint t-mobile unlocked verizon very good,355.99,1.0,"“devices come in very good physical condition. the screen will typically show light scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing. at&t / sprint / t-mobile: selecting one of these options means you will receive a device compatible with the carrier you have selected. devices in these categories are not compatible with other carriers. unlocked: selecting this option means you will receive a gsm unlocked phone that is compatible with gsm carriers such as at&t & t-mobile. gsm unlocked devices will not work with cdma carriers such as sprint & verizon.  verizon: selecting this option means you will receive a verizon unlocked device. these devices are compatible with all cdma+gsm carriers, except sprint, this includes international service providers.  please reference listing for further details.”",54735.0,99.4,3.0,15,64.0,2019
798,"apple iphone se 1'st generation 16gb-64gb gsm""factory unlocked"" phone good",79.95,2.0,“item is in great cosmetic condition (4 out of 5)”,266795.0,99.8,2.0,9,16.0,2016
799,apple iphone se - 16gb - all colors - fully unlocked (cdma+gsm) - good condition,76.49,2.0,"“fully tested and restored to factory settings by our in house technicians. - good – this product is in good cosmetic condition, there will be signs of wear which may include scratches, visible scuffs and/or screen discoloration but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099278.0,98.8,2.0,9,16.0,2016
801,apple iphone 11 pro max 🍎 64gb 256gb 512gb verizon t-mobile gsm cdma unlocked,524.99,1.0,"“all iphones are thoroughly tested and are in complete working order. iphones are in excellent (9 out of 10) cosmetic condition. device may show some light scuffs or light scratches from handling. item will not be in the original packaging and includes generic accessories and a 60 day seller warranty. all phones are factory unlocked and compatible with gsm & cdma networks such as at&t, t-mobile, verizon, boost, etc.”",224587.0,99.2,2.0,15,64.0,2019
802,apple iphone xs 64gb 256gb 512gb fully unlocked smartphone no face id,208.99,1.0,"“face id is not working, otherwise phone is fully functional as confirmed by a multi-point software assisted diagnostic inspection. it is also in very good condition and factory unlocked and compatible with any carrier including at&t, t-mobile, verizon, straighttalk, metro pcs....”",249010.0,96.5,2.0,14,64.0,2018
803,apple iphone 8 64gb gsm unlocked (gsm) at&t t-mobile black,164.99,5.0,"“item is in excellent condition. phones are 100% functional. this item will not be in the original packaging and includes a brand new non-oem mfi certified power cable. 60 days seller warranty included. it has been fully tested and is in excellent working order. device may show some light scuffs or marks from handling. gsm unlocked: fully functional with gsm network carriers like t-mobile, at&t, metro, cricket wireless etc.”",6904.0,99.9,3.0,11,64.0,2017
804,apple iphone xs 64gb factory unlocked at&t t-mobile verizon good condition,224.95,2.0,"“100% fully functional - good cosmetic condition. moderate signs of wear. see below for full description of cosmetic condition. the devices in this listing are apple iphone xs smartphones with a storage capacity of 64gb and your choice of color from gold, silver, space gray. they are also factory unlocked and can be used on verizon and other gsm networks such as att and t-mobile. every smartphone will arrive with a clear imei, factory data reset, clean, and ready to activate and use. generic accessories - a wall block and cable - are included with every purchase. visit our store to see more devices in more conditions. if your ideal device isn’t available, check back soon. we get new devices daily!”",82193.0,98.4,3.0,14,64.0,2018
806,"apple iphone 11 64gb 6.1"" 4g lte factory unlocked smartphone very good",349.99,3.0,"“fully tested and functional device in very good condition and ready for resale. the device is in very good condition with some signs of wear, light body/screen hairline scratches which can be graded 8 or better out of 10. the device comes with a charging cable and ul approved charger in a box.”",152413.0,100.0,2.0,15,64.0,2019
807,*very good* apple iphone 11 | at&t t-mobile verizon unlocked | 64gb 128gb 256gb,331.0,1.0,“1 year warranty included | certified functional”,21988.0,99.8,3.0,15,64.0,2019
808,apple iphone 12 pro max 128/256/512 at&t sprint t-mobile unlocked vzw very good,729.99,1.0,"“devices come in very good physical condition. the screen will typically show light scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing. at&t / sprint / t-mobile: selecting one of these options means you will receive a device compatible with the carrier you have selected. devices in these categories are not compatible with other carriers. unlocked: selecting this option means you will receive a gsm unlocked phone that is compatible with gsm carriers such as at&t & t-mobile. gsm unlocked devices will not work with cdma carriers such as sprint & verizon.  verizon: selecting this option means you will receive a verizon unlocked device. these devices are compatible with all cdma+gsm carriers, except sprint, this includes international service providers.  please reference listing for further details.”",54735.0,99.4,3.0,16,138.7663551401869,2020
810,apple iphone 8 64gb fully unlocked (gsm+cdma) at&t t-mobile verizon silver,164.99,5.0,"“item is in excellent condition. phones are 100% functional. this item will not be in the original packaging and includes a brand new non-oem mfi certified power cable. 60 days seller warranty included. it has been fully tested and is in excellent working order. device may show some light scuffs or marks from handling. fully unlocked: fully functional with every gsm / cdma network carrier such as verizon, t-mobile, at&t, sprint, metro, cricket wireless etc. gsm unlocked: fully functional with gsm network carriers like t-mobile, at&t, metro, cricket wireless etc.”",6904.0,99.9,3.0,11,64.0,2017
812,apple iphone 7 plus 32gb unlocked smartphone - good,154.99,2.0,"“the cosmetic condition is overall very good, it may show signs of wear and tear, such as light dings & scratches on the screen & body. | the device has been tested and is fully functional”",122213.0,100.0,2.0,10,32.0,2016
813,apple iphone 13 pro 256gb sierra blue unlocked excellent condition,978.99,4.0,"“device is 100% fully functional and in excellent physical condition. the screen is in excellent condition with very little to no signs of wear. if any, light wear may appear in the form of isolated scratches, shallow dents and/or black markings on the housing. please reference example photos and listing for further details.”",54735.0,99.4,3.0,17,256.0,2021
815,apple iphone 8 plus - 64gb 128gb 256gb - unlocked verizon - very good condition,216.99,3.0,"“devices come in very good physical condition. the screen will typically show light scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing. unlocked: selecting this option means you will receive a gsm unlocked phone that is compatible with gsm carriers such as at&t & t-mobile. gsm unlocked devices will not work with cdma carriers such as sprint & verizon.  verizon: selecting this option means you will receive a verizon unlocked device. these devices are compatible with all cdma+gsm carriers, except sprint, this includes international service providers.  please reference listing for further details.”",54735.0,99.4,3.0,11,64.0,2017
816,apple iphone x 256gb verizon smartphone - good,234.95,2.0,"“this is a b stock item, meaning unit is in good cosmetic condition and will show signs of use in the form of scrapes or scratches.”",332288.0,98.4,3.0,12,256.0,2017
817,apple iphone se (2020) a2275 64gb at&t verizon t-mobile xfinity unlocked great,174.99,1.0,“great condition - these phones may have some visible wear from light use. there may be a few light scratches on the screen or scuffs on the body. all phones are fully tested using our 34-point inspection process and are 100% functional.”,5134.0,99.6,2.0,9,64.0,2016
819,apple iphone 6s gsm factory unlocked 64gb smartphone - excellent,104.99,4.0,"“this product has been determined fully functional by our industry leading functionality inspection and is backed by a one year warranty -excellent- condition: looks like new. no dents, no visible screen scratches and no screen burns, includes free approved charger and cable ,certified via a 34 point factory inspection, these are unlocked devices and will support all gsm networks worldwide (may not support cdma networks such as verizon etc), ships in a generic box, photos are stock photos”",119431.0,99.3,2.0,8,64.0,2015
820,apple iphone 7 plus smartphone for parts,49.99,0.0,"“defective/ damaged - screen, since we do not test these phones we do not know any background information on these or their history, this is ideal to purchase for parts or repair only.”",12222.0,97.0,2.0,10,78.54110612855007,2016
823,apple iphone 7 plus 32gb factory unlocked at&t t-mobile verizon good condition,145.95,2.0,"“100% fully functional - good cosmetic condition. moderate signs of wear. see below for full description of cosmetic condition. the devices in this listing are apple iphone 7 plus smartphones with a storage capacity of 32gb and your choice of color from (product)red, gold, jet black, matte black, rose gold, silver. they are also factory unlocked and can be used on verizon and other gsm networks such as att and t-mobile. every smartphone will arrive with a clear imei, factory data reset, clean, and ready to activate and use. generic accessories - a wall block and cable - are included with every purchase. visit our store to see more devices in more conditions. if your ideal device isn’t available, check back soon. we get new devices daily!”",82193.0,98.4,3.0,10,32.0,2016
824,apple iphone xs max - 256gb - silver (unlocked) a1921 (cdma + gsm),399.99,5.0,“““these units are returns from our retail stores and have been sent back and retested to ensure 100% function. these units are backed by our 30 day worry free guarantee. all units are in pristine cosmetic condition. comes with original wrapped oem charger and cube and a box. along with oem accessories we are also throwing in an extra car charger. these devices are unlocked and can be activated on  cdma and gsm carriers””,7165.0,100.0,2.0,14,256.0,2018
825,apple iphone 11 pro max a2161 64/256/512gb at&t verizon t-mobile unlocked great,504.99,1.0,“great condition - these phones may have some visible wear from light use. there may be a few light scratches on the screen or scuffs on the body. all phones are fully tested using our 34-point inspection process and are 100% functional.”,39862.0,99.2,2.0,15,124.43806104129264,2019
826,apple iphone 11 - 64gb 128gb 256gb (factory unlocked) black│purple│white ❖o/b❖w,438.95,5.0,“open box: 1 year warranty... a++++ phone has been fully tested for 100% full functionality. it comes in original box with cable.”,25277.0,100.0,2.0,15,64.0,2019
827,apple iphone 11 pro max 512gb|256gb|64gb| gsm+cdma factory unlocked - excellent,549.88,4.0,"“""excellent"" detailed grade info is below. we offer a no-risk 30-day free return! , fully tested by our team of on-site technicians using industry-leading testing software and procedures. then meticulously and carefully cosmetically graded to be sure they fit the conditions in this listing.”",17579.0,98.7,2.0,15,512.0,2019
828,"apple iphone 11 64gb 6.1"" 4g lte factory unlocked smartphone good",329.99,2.0,"“fully tested and functional device in good and fair condition and ready for resale. the device is in good condition with some signs of wear, moderate body/screen scratches which can be graded 7 or better out of 10. the device comes with a charging cable and ul approved charger in a box.”",152413.0,100.0,2.0,15,64.0,2019
830,apple iphone 13 mini 128gb - (factory unlocked) - excellent,619.99,4.0,"“85%+ battery life. the device is in excellent cosmetics, unlocked. have been tested, 100% functionality. comes with accessories.”",121483.0,99.9,3.0,17,128.0,2021
831,apple iphone 11 - 64gb - factory unlocked - 4g lte smartphone - red - good!,308.95,2.0,“factory unlocked for all carriers - fully tested 100% working - good condition - 30 day returns - 1 year warranty provided by ebay”,2321.0,100.0,2.0,15,64.0,2019
833,apple iphone 12 pro a2341 - 128gb - all colors (unlocked) - good condition ,679.99,2.0,"“fully tested and restored to factory settings by our in house technicians. - good – this product is in good cosmetic condition, there will be signs of wear which may include scratches, visible scuffs and/or screen discoloration but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099278.0,98.8,2.0,16,128.0,2020
836,apple iphone 12 64gb factory unlocked at&t t-mobile verizon good condition,479.95,2.0,"“100% fully functional - good cosmetic condition. moderate signs of wear. see below for full description of cosmetic condition. the devices in this listing are apple iphone 12 smartphones with a storage capacity of 64gb and your choice of color from (product)red, black, blue, green, white. they are also factory unlocked and can be used on verizon and other gsm networks such as att and t-mobile. every smartphone will arrive with a clear imei, factory data reset, clean, and ready to activate and use. generic accessories - a wall block and cable - are included with every purchase. visit our store to see more devices in more conditions. if your ideal device isn’t available, check back soon. we get new devices daily!”",82193.0,98.4,3.0,16,64.0,2020
837,apple iphone xr - 128gb - all colors - fully unlocked - very good condition ,288.99,3.0,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099279.0,98.8,2.0,13,128.0,2018
838,apple iphone 12 pro a2341 - 512gb - all colors (unlocked) - good condition ,713.99,2.0,"“fully tested and restored to factory settings by our in house technicians. - good – this product is in good cosmetic condition, there will be signs of wear which may include scratches, visible scuffs and/or screen discoloration but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099279.0,98.8,2.0,16,512.0,2020
839,apple iphone 12 pro a2341 - 512gb - all colors (unlocked) - good condition ,713.99,2.0,"“fully tested and restored to factory settings by our in house technicians. - good – this product is in good cosmetic condition, there will be signs of wear which may include scratches, visible scuffs and/or screen discoloration but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099279.0,98.8,2.0,16,512.0,2020
841,apple iphone 6s plus 16gb 64gb 32gb 128gb gsm unlocked smartphone - grade b+,117.99,1.0,"“""b stock "" condition: may show signs of wear like multiple scratches (which you can cover if you use a screen protector) , scuffs, and dents, but it does not impair the functionality, includes free charger and cable, 100% fully functional, certified via a 34 point factory inspection, these are unlocked devices and will support all gsm networks worldwide (may not support cdma networks such as verizon etc), ships in a generic box, photos are stock photos”",119431.0,99.3,2.0,8,16.0,2015
842,apple iphone x - 64gb - all colors - fully unlocked - excellent condition (a) ,280.49,4.0,"“fully tested and restored to factory settings by our in house technicians. - excellent - this product is in excellent cosmetic condition with a minimum battery health of 85%. this item has been fully tested, restored to factory settings and is in excellent working order.”",3099279.0,98.8,2.0,12,64.0,2017
844,✅apple iphone se 1st gen 2016 (unlocked) a1662 16 / 32 / 64 / 128gb smartphone ,69.99,1.0,"“this unit has been tested and all functions work flawlessly, data has been wiped and restored to factory settings.the unit may show signs of use, including minor scratches on the screen, and possibly minor scratches on the rear case.”",1198.0,97.4,2.0,9,128.0,2016
845,apple iphone 6s 64gb unlocked smartphone - excellent,122.95,4.0,"“this is an a stock item, meaning unit is in excellent cosmetic condition.”",332288.0,98.4,3.0,8,64.0,2015
846,apple iphone 11 64gb t-mobile locked very good condition,309.95,3.0,"“100% fully functional - very good cosmetic condition. very minimal signs of wear. see below for full description of cosmetic condition. the devices in this listing are apple iphone 11 smartphones with a storage capacity of 64gb and your choice of color from (product)red, black, green, purple, white, yellow. they are also network locked to t-mobile only and cannot be unlocked for use on other networks. every smartphone will arrive with a clear imei, factory data reset, clean, and ready to activate and use. generic accessories - a wall block and cable - are included with every purchase. visit our store to see more devices in more conditions. if your ideal device isn’t available, check back soon. we get new devices daily!”",82193.0,98.4,3.0,15,64.0,2019
850,apple iphone xr - 64gb - all colors - (at&t) smartphone - excellent condition ,237.99,4.0,"“fully tested and restored to factory settings by our in house technicians. - excellent - this product is in excellent cosmetic condition with a minimum battery health of 85%. this item has been fully tested, restored to factory settings and is in excellent working order.”",3099279.0,98.8,2.0,13,64.0,2018
851,apple iphone 12 pro | unlocked verizon att tmobile 128gb 256gb 512gb | excellent,705.0,4.0,"“the item is in like-new condition, backed by a one year warranty. it has been professionally refurbished, inspected and cleaned to excellent condition by qualified sellers. the item includes original or new accessories and will come in new generic packaging. see the seller's listing for full details.”",21988.0,99.8,3.0,16,128.0,2020
852,"ob apple iphone xs 64/256/512 gb space gray, gold, silver gsm+cdma unlocked-d2",288.99,5.0,"“the device is unlocked for all gsm and cdma carriers. fully tested and fully functional! the description is as follows: mint 10/10: the device is in mint cosmetic condition 10/10, has 1-2 minor scratches. excellent 8.5/10: the device may have 2-3 scratches due to shipping/handling otherwise excellent cosmetic condition 8.5/10. good 7/10: has some scratches/scuffs or dings around the metal body/backdoor or screen due to prior use or shipping and handling, good cosmetic condition 7/10. mint 10/10 and excellent 8.5/10 device comes in apple retail box with all accessories including earphones. good 7/10 device comes in a white box with a charging cable, adapter, sim ejector pin, and earphones. all devices in this listing have a black spot/dead pixel on the screen, but it does not hinder the functionality of the device. please note: no sim card included”",4368.0,98.6,2.0,14,177.84242424242424,2018
853,apple iphone 11 - 64gb - factory unlocked - pre-owned very good condition,324.99,1.0,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",27605.0,96.8,3.0,15,64.0,2019
854,apple iphone 6 plus -16gb 64gb gsm/cdma unlocked verizon at&t smartphone lte,97.0,1.0,“phones are in good condition. ready to activate - us seller - please see the description section below for more information.”,4130.0,99.2,2.0,7,64.0,2014
855,apple iphone 8 plus 64gb unlocked straight talk tmobile at&t verizon metro (n),249.0,5.0,"““completely unlocked and compatible with all carriers.  see details below. all of these iphones have been fully tested by our team of on-site technicians using industry-leading testing software and procedures to guarantee they're in perfect working condition and perform just like brand new phones. we're confident in the quality and condition of these iphones and you can be too, by knowing that we offer a no-risk 30-day warranty””",60972.0,100.0,2.0,11,64.0,2017
856,apple iphone 11 - 64gb 128gb 256gb - factory unlocked - verizon / at&t - good,319.99,2.0,"“the cosmetic condition is overall good, it may show signs of wear and tear, such as light dings & scratches on the screen & body. | the device has been tested and is fully functional”",122213.0,100.0,2.0,15,64.0,2019
857,"new apple iphone 7 plus - 32gb - black (unlocked) a1784 (gsm) at&t, t-mobile ",199.95,5.0,"“this iphone was a demo at a store, or customer/carrier return in open-box condition. may contain some signs of handling. 100% tested and fully functional.”",8258.0,100.0,2.0,10,32.0,2016
